timestamp,figure_id,figure_name,experiment_type,fixed_M,fixed_N_RF,fixed_N,fixed_d,fixed_SNR_dB,sweep_variable,sweep_value,truth_model,N_MC,r_RD_m,method,input_data,NMSE_dB_mean,NMSE_dB_std,RMSE_theta_deg_mean,RMSE_r_m_mean,fail_rate_pct,runtime_s,clkl_avg_iters,clkl_conv_pct,clkl_N0_mean,CRB_theta_deg,CRB_r_m,notes
2026-04-17 21:01:58,Fig7b,Source_model_robustness,source_robustness_gaussian,64,8,64,3,25,SNR_dB,25,gaussian,400,21.2625,MUSIC+Tri,X,-5.30683,3.872,3.10982,2.91126,30.25,,,,,,,
2026-04-17 21:01:58,Fig7b,Source_model_robustness,source_robustness_gaussian,64,8,64,3,25,SNR_dB,25,gaussian,400,21.2625,DFrFT-NOMP,X,0.839789,1.21921,10.4226,7.3411,96,,,,,,,
2026-04-17 21:01:58,Fig7b,Source_model_robustness,source_robustness_gaussian,64,8,64,3,25,SNR_dB,25,gaussian,400,21.2625,BF-SOMP,X,-3.19267,3.45216,8.85426,7.60288,93.25,,,,,,,
2026-04-17 21:02:06,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-15,SNR_dB,-15,qpsk,400,21.2625,CL-KL,R_hat,10.1934,1.05749,11.2468,14.3708,99,,6,100,25.0607,,,
2026-04-17 21:02:06,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-15,SNR_dB,-15,qpsk,400,21.2625,P-SOMP,R_hat,9.85702,0.618384,12.2876,7.78334,98,,,,,,,
2026-04-17 21:02:06,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-15,SNR_dB,-15,qpsk,400,21.2625,DL-OMP,X,12.2863,1.53303,7.59468,9.12695,94.25,,,,,,,
2026-04-17 21:02:06,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-15,SNR_dB,-15,qpsk,400,21.2625,MUSIC+Tri,X,10.7976,2.84641,17.3142,11.2596,100,,,,,,,
2026-04-17 21:02:06,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-15,SNR_dB,-15,qpsk,400,21.2625,DFrFT-NOMP,X,11.6364,2.09798,15.717,7.31149,94.75,,,,,,,
2026-04-17 21:02:06,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-15,SNR_dB,-15,qpsk,400,21.2625,BF-SOMP,X,12.3491,1.25579,15.1681,9.41832,95.25,,,,,,,
2026-04-17 21:02:13,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-10,SNR_dB,-10,qpsk,400,21.2625,CL-KL,R_hat,5.71976,0.780097,10.385,14.9599,99.5,,7.46,100,8.23762,,,
2026-04-17 21:02:13,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-10,SNR_dB,-10,qpsk,400,21.2625,P-SOMP,R_hat,5.58667,0.581708,11.1614,7.98843,97.25,,,,,,,
2026-04-17 21:02:13,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-10,SNR_dB,-10,qpsk,400,21.2625,DL-OMP,X,7.44743,1.59783,5.38248,8.07116,81.75,,,,,,,
2026-04-17 21:02:13,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-10,SNR_dB,-10,qpsk,400,21.2625,MUSIC+Tri,X,7.49143,1.9706,14.4508,10.0294,94.25,,,,,,,
2026-04-17 21:02:13,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-10,SNR_dB,-10,qpsk,400,21.2625,DFrFT-NOMP,X,7.4161,1.72003,14.4255,7.54512,95.5,,,,,,,
2026-04-17 21:02:13,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-10,SNR_dB,-10,qpsk,400,21.2625,BF-SOMP,X,7.99768,1.13,15.0522,9.11948,97.75,,,,,,,
2026-04-17 21:02:21,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-5,SNR_dB,-5,qpsk,400,21.2625,CL-KL,R_hat,2.08358,0.9336,10.1267,16.2279,99.25,,9.5175,100,2.77217,,,
2026-04-17 21:02:21,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-5,SNR_dB,-5,qpsk,400,21.2625,P-SOMP,R_hat,2.11523,0.820847,10.3657,7.84046,95,,,,,,,
2026-04-17 21:02:21,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-5,SNR_dB,-5,qpsk,400,21.2625,DL-OMP,X,3.25588,1.67299,4.97269,7.25667,71.75,,,,,,,
2026-04-17 21:02:21,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-5,SNR_dB,-5,qpsk,400,21.2625,MUSIC+Tri,X,3.97318,1.37563,12.4653,9.09174,92.75,,,,,,,
2026-04-17 21:02:21,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-5,SNR_dB,-5,qpsk,400,21.2625,DFrFT-NOMP,X,4.34482,1.41507,14.0084,7.7334,96.25,,,,,,,
2026-04-17 21:02:21,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,-5,SNR_dB,-5,qpsk,400,21.2625,BF-SOMP,X,4.38292,1.11929,14.3227,9.14901,94.75,,,,,,,
2026-04-17 21:02:30,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,0,SNR_dB,0,qpsk,400,21.2625,CL-KL,R_hat,-1.01039,1.51685,9.06069,17.1263,98.5,,13.3325,100,0.919317,,,
2026-04-17 21:02:30,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,0,SNR_dB,0,qpsk,400,21.2625,P-SOMP,R_hat,-0.56418,1.38233,9.66784,7.67232,95.5,,,,,,,
2026-04-17 21:02:30,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,0,SNR_dB,0,qpsk,400,21.2625,DL-OMP,X,-0.219552,2.19997,5.13127,6.21668,63.75,,,,,,,
2026-04-17 21:02:30,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,0,SNR_dB,0,qpsk,400,21.2625,MUSIC+Tri,X,1.27792,1.41288,10.6136,8.17323,89.75,,,,,,,
2026-04-17 21:02:30,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,0,SNR_dB,0,qpsk,400,21.2625,DFrFT-NOMP,X,2.35863,1.14128,12.4762,7.18826,94.75,,,,,,,
2026-04-17 21:02:30,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,0,SNR_dB,0,qpsk,400,21.2625,BF-SOMP,X,0.850759,1.13877,11.3475,7.64889,96.75,,,,,,,
2026-04-17 21:02:40,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,5,SNR_dB,5,qpsk,400,21.2625,CL-KL,R_hat,-3.43455,2.3456,8.02435,16.9,98,,16.8375,100,0.296893,,,
2026-04-17 21:02:40,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,5,SNR_dB,5,qpsk,400,21.2625,P-SOMP,R_hat,-2.75114,2.39364,8.29065,7.3542,92,,,,,,,
2026-04-17 21:02:40,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,5,SNR_dB,5,qpsk,400,21.2625,DL-OMP,X,-2.88549,3.2567,4.39919,5.95913,60.75,,,,,,,
2026-04-17 21:02:40,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,5,SNR_dB,5,qpsk,400,21.2625,MUSIC+Tri,X,-1.3179,2.38065,7.30274,6.39889,65.5,,,,,,,
2026-04-17 21:02:40,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,5,SNR_dB,5,qpsk,400,21.2625,DFrFT-NOMP,X,1.40116,1.33098,11.0703,7.39625,95.25,,,,,,,
2026-04-17 21:02:40,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,5,SNR_dB,5,qpsk,400,21.2625,BF-SOMP,X,-0.665192,1.71685,10.7544,7.49665,94,,,,,,,
2026-04-17 21:03:11,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,10,SNR_dB,10,qpsk,400,21.2625,CL-KL,R_hat,-4.6246,3.00242,6.97893,16.9146,95.5,,122.585,24.5,0.094699,,,
2026-04-17 21:03:11,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,10,SNR_dB,10,qpsk,400,21.2625,P-SOMP,R_hat,-3.84634,2.97002,8.13049,7.39326,92.5,,,,,,,
2026-04-17 21:03:11,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,10,SNR_dB,10,qpsk,400,21.2625,DL-OMP,X,-4.03144,3.88687,4.2581,5.83832,59.75,,,,,,,
2026-04-17 21:03:11,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,10,SNR_dB,10,qpsk,400,21.2625,MUSIC+Tri,X,-2.91445,3.0119,5.39486,5.11892,52,,,,,,,
2026-04-17 21:03:11,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,10,SNR_dB,10,qpsk,400,21.2625,DFrFT-NOMP,X,0.949004,1.31075,10.478,7.30975,96.5,,,,,,,
2026-04-17 21:03:11,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,10,SNR_dB,10,qpsk,400,21.2625,BF-SOMP,X,-1.73036,2.35622,10.5358,7.59663,96.25,,,,,,,
2026-04-17 21:03:47,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,15,SNR_dB,15,qpsk,400,21.2625,CL-KL,R_hat,-5.20083,3.59026,7.74883,16.647,97,,141.287,10.25,0.0300371,,,
2026-04-17 21:03:47,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,15,SNR_dB,15,qpsk,400,21.2625,P-SOMP,R_hat,-4.84876,3.68768,7.7343,7.07161,90.25,,,,,,,
2026-04-17 21:03:47,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,15,SNR_dB,15,qpsk,400,21.2625,DL-OMP,X,-5.34256,5.26338,4.27556,5.55257,57.75,,,,,,,
2026-04-17 21:03:47,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,15,SNR_dB,15,qpsk,400,21.2625,MUSIC+Tri,X,-4.10159,3.45511,4.49059,3.96416,41.5,,,,,,,
2026-04-17 21:03:47,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,15,SNR_dB,15,qpsk,400,21.2625,DFrFT-NOMP,X,0.833249,1.38704,10.3677,7.40374,95,,,,,,,
2026-04-17 21:03:47,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,15,SNR_dB,15,qpsk,400,21.2625,BF-SOMP,X,-2.53578,3.04685,9.48045,7.62163,96.25,,,,,,,
2026-04-17 21:04:07,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,20,SNR_dB,20,qpsk,400,21.2625,CL-KL,R_hat,-5.22234,4.44274,7.64392,17.2401,97.5,,90.5325,63.5,0.00958623,,,
2026-04-17 21:04:07,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,20,SNR_dB,20,qpsk,400,21.2625,P-SOMP,R_hat,-5.08469,3.79956,7.4487,7.09743,88.75,,,,,,,
2026-04-17 21:04:07,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,20,SNR_dB,20,qpsk,400,21.2625,DL-OMP,X,-5.95234,5.39375,3.76819,5.23572,53.75,,,,,,,
2026-04-17 21:04:07,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,20,SNR_dB,20,qpsk,400,21.2625,MUSIC+Tri,X,-4.9419,3.63137,3.28931,3.16025,31,,,,,,,
2026-04-17 21:04:07,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,20,SNR_dB,20,qpsk,400,21.2625,DFrFT-NOMP,X,0.703983,1.32021,10.0847,7.11714,94.25,,,,,,,
2026-04-17 21:04:07,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,20,SNR_dB,20,qpsk,400,21.2625,BF-SOMP,X,-2.7386,3.23648,9.53007,7.64889,95,,,,,,,
2026-04-17 21:04:16,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,25,SNR_dB,25,qpsk,400,21.2625,CL-KL,R_hat,-0.904986,2.50536,11.3624,16.9668,97.5,,21.2675,92,0.00300149,,,
2026-04-17 21:04:16,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,25,SNR_dB,25,qpsk,400,21.2625,P-SOMP,R_hat,-5.04663,3.88864,7.85371,7.23266,91.75,,,,,,,
2026-04-17 21:04:16,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,25,SNR_dB,25,qpsk,400,21.2625,DL-OMP,X,-6.1178,5.55209,3.52497,5.52325,53.25,,,,,,,
2026-04-17 21:04:16,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,25,SNR_dB,25,qpsk,400,21.2625,MUSIC+Tri,X,-5.4358,3.80663,3.18591,2.52668,30,,,,,,,
2026-04-17 21:04:16,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,25,SNR_dB,25,qpsk,400,21.2625,DFrFT-NOMP,X,0.774306,1.30503,10.0578,7.43785,97.25,,,,,,,
2026-04-17 21:04:16,Fig7b,Source_model_robustness,source_robustness_qpsk,64,8,64,3,25,SNR_dB,25,qpsk,400,21.2625,BF-SOMP,X,-2.95298,3.41501,9.32228,7.51476,92,,,,,,,
